coupon_id,item_id,brand,brand_type,category
22,49167,1899,Established,Grocery
22,49168,1899,Established,Grocery
22,52245,1899,Established,Packaged Meat
22,52260,1899,Established,Packaged Meat
22,2710,1899,Established,Packaged Meat
22,37538,1925,Established,Grocery
22,37830,1953,Established,Grocery
22,35085,1953,Established,Grocery
22,8654,1953,Established,Grocery
22,34915,1953,Established,Grocery
22,23269,1953,Established,Grocery
22,12734,1953,Established,Grocery
22,36759,1953,Established,Grocery
22,30673,1953,Established,Grocery
22,24171,1953,Established,Grocery
22,45817,1982,Established,Grocery
22,35541,1982,Established,Grocery
22,73232,1982,Established,Grocery
22,35657,1982,Established,Grocery
22,6853,1982,Established,Grocery
22,24217,1982,Established,Grocery
22,6827,1982,Established,Grocery
22,23608,1986,Established,Grocery
22,54064,1986,Established,Grocery
22,6047,2006,Established,Grocery
22,20151,2006,Established,Grocery
22,2304,2019,Established,Grocery
22,70685,2020,Established,Grocery
22,59532,2020,Established,Packaged Meat
22,59496,2020,Established,Packaged Meat
22,52091,2020,Established,Grocery
20,44540,1,Established,Natural Products
20,29703,1,Established,Natural Products
20,22006,1,Established,Natural Products
20,14156,1,Established,Natural Products
20,7770,1,Established,Natural Products
20,20890,1,Established,Natural Products
20,21944,1,Established,Natural Products
20,2233,1,Established,Natural Products
20,3575,1,Established,Natural Products
20,26051,1,Established,Natural Products
20,39115,1,Established,Natural Products
20,41690,1,Established,Natural Products
20,43291,1,Established,Natural Products
20,44626,1,Established,Natural Products
20,43302,1,Established,Natural Products
20,21060,1,Established,Travel
20,35509,1,Established,Natural Products
20,14420,1,Established,Travel
20,31452,1,Established,Natural Products
20,29033,1,Established,Natural Products
20,42554,1,Established,Natural Products
20,43242,1,Established,Natural Products
20,5597,1,Established,Natural Products
20,10796,1,Established,Natural Products
20,29644,1,Established,Natural Products
20,36842,1,Established,Natural Products
20,27856,1,Established,Natural Products
20,17213,1,Established,Natural Products
20,5193,1,Established,Natural Products
20,12347,1,Established,Natural Products
20,27286,582,Established,Natural Products
20,25904,582,Established,Natural Products
20,60138,582,Established,Natural Products
20,50260,582,Established,Natural Products
20,59756,582,Established,Natural Products
20,21163,582,Established,Natural Products
20,22747,582,Established,Natural Products
20,36075,582,Established,Natural Products
20,30268,582,Established,Natural Products
20,31444,582,Established,Natural Products
20,35338,582,Established,Natural Products
20,42854,582,Established,Natural Products
20,29362,582,Established,Natural Products
20,7490,582,Established,Natural Products
20,62066,582,Established,Natural Products
20,64301,582,Established,Natural Products
20,54913,582,Established,Natural Products
20,58076,582,Established,Natural Products
20,56676,582,Established,Natural Products
20,59324,591,Established,Natural Products
20,4938,602,Established,Natural Products
20,39326,602,Established,Natural Products
20,803,602,Established,Natural Products
20,39099,602,Established,Natural Products
20,31943,602,Established,Natural Products
20,3718,602,Established,Natural Products
20,1606,602,Established,Natural Products
20,9161,602,Established,Natural Products
20,32980,602,Established,Natural Products
20,32615,602,Established,Miscellaneous
20,19657,602,Established,Natural Products
20,42358,602,Established,Natural Products
20,4843,602,Established,Natural Products
20,41530,602,Established,Natural Products
20,22650,602,Established,Natural Products
20,2220,602,Established,Natural Products
22,60275,119,Established,Grocery
22,60354,119,Established,Grocery
22,41346,119,Established,Grocery
22,35373,119,Established,Grocery
22,14734,119,Established,Grocery
22,20807,119,Established,Grocery
22,52990,119,Established,Grocery
22,53027,119,Established,Grocery
22,55915,133,Established,Grocery
22,45044,133,Established,Grocery
22,44948,133,Established,Grocery
22,45010,133,Established,Grocery
22,11216,133,Established,Grocery
22,18112,133,Established,Grocery
22,2650,133,Established,Grocery
22,35167,133,Established,Grocery
22,42498,133,Established,Grocery
22,24940,133,Established,Grocery
22,17191,133,Established,Grocery
22,43499,133,Established,Grocery
22,2674,133,Established,Grocery
22,25901,133,Established,Grocery
22,35081,133,Established,Grocery
22,33596,133,Established,Grocery
22,127,133,Established,Grocery
22,14247,133,Established,Grocery
22,38220,133,Established,Grocery
22,3961,133,Established,Grocery
22,39785,133,Established,Grocery
22,8886,133,Established,Grocery
22,41292,133,Established,Grocery
22,68178,2020,Established,Grocery
22,51988,2020,Established,Grocery
22,52090,2020,Established,Grocery
22,54855,2020,Established,Packaged Meat
22,56009,2020,Established,Grocery
22,56015,2020,Established,Grocery
22,55985,2020,Established,Grocery
22,73167,2020,Established,Grocery
22,56108,2020,Established,Grocery
22,55918,2020,Established,Grocery
22,73154,2020,Established,Grocery
22,73044,2020,Established,Grocery
22,61435,2020,Established,Grocery
22,61388,2020,Established,Grocery
22,73022,2020,Established,Grocery
22,73207,2020,Established,Grocery
22,58815,2020,Established,Packaged Meat
22,59322,2020,Established,Packaged Meat
22,59770,2020,Established,Packaged Meat
22,59533,2020,Established,Packaged Meat
22,60129,2020,Established,Packaged Meat
22,59454,2020,Established,Packaged Meat
22,59960,2020,Established,Packaged Meat
22,60011,2020,Established,Packaged Meat
22,59333,2020,Established,Packaged Meat
22,20552,2098,Established,Grocery
22,29561,2098,Established,Grocery
22,36727,2098,Established,Grocery
22,44586,2098,Established,Grocery
22,31128,2098,Established,Grocery
22,44547,2098,Established,Grocery
22,42312,2098,Established,Grocery
22,28809,2098,Established,Grocery
22,9699,2098,Established,Grocery
22,37607,2098,Established,Grocery
20,10203,1,Established,Natural Products
20,18636,1,Established,Natural Products
20,27307,1,Established,Natural Products
20,10442,1,Established,Natural Products
20,18794,1,Established,Natural Products
20,42006,1,Established,Natural Products
20,22111,1,Established,Natural Products
20,2021,1,Established,Natural Products
20,17084,1,Established,Natural Products
20,17096,1,Established,Natural Products
20,14672,1,Established,Travel
20,21084,1,Established,Natural Products
20,31277,1,Established,Natural Products
20,34493,1,Established,Natural Products
20,11723,1,Established,Natural Products
20,12070,1,Established,Natural Products
20,41972,1,Established,Natural Products
20,6434,1,Established,Natural Products
20,14530,1,Established,Natural Products
20,29560,1,Established,Natural Products
20,30326,1,Established,Natural Products
20,43177,1,Established,Natural Products
20,11600,1,Established,Natural Products
20,14256,1,Established,Natural Products
20,36110,1,Established,Natural Products
20,27742,1,Established,Natural Products
20,9422,1,Established,Natural Products
20,9120,1,Established,Natural Products
20,17205,1,Established,Natural Products
20,2208,1,Established,Natural Products
20,36022,1,Established,Natural Products
20,11393,1,Established,Natural Products
22,17087,133,Established,Grocery
22,4103,133,Established,Grocery
22,22003,133,Established,Grocery
22,34186,133,Established,Grocery
22,762,133,Established,Grocery
22,30371,133,Established,Grocery
22,36620,133,Established,Grocery
22,798,133,Established,Grocery
22,20490,133,Established,Grocery
22,12194,133,Established,Grocery
22,41338,133,Established,Grocery
22,15991,133,Established,Grocery
22,832,133,Established,Grocery
22,40936,133,Established,Grocery
22,12053,133,Established,Grocery
22,883,133,Established,Grocery
22,11428,133,Established,Grocery
22,14068,133,Established,Grocery
22,8332,133,Established,Grocery
22,43045,133,Established,Grocery
22,36899,133,Established,Grocery
22,24229,133,Established,Grocery
22,72732,133,Established,Grocery
22,72720,133,Established,Grocery
22,11128,133,Established,Grocery
22,38436,133,Established,Grocery
22,43249,133,Established,Grocery
22,30658,133,Established,Grocery
22,1356,133,Established,Grocery
22,29806,133,Established,Grocery
22,41386,133,Established,Grocery
22,43244,133,Established,Grocery
22,36888,133,Established,Grocery
22,41636,133,Established,Grocery
22,39705,133,Established,Grocery
22,29666,133,Established,Grocery
22,5825,133,Established,Grocery
22,20676,133,Established,Grocery
22,33284,2098,Established,Grocery
22,7408,2098,Established,Grocery
22,6497,2098,Established,Packaged Meat
22,14813,2098,Established,Grocery
22,23359,2098,Established,Grocery
22,49722,2098,Established,Grocery
22,49757,2098,Established,Grocery
22,32994,2101,Established,Packaged Meat
22,54070,2133,Established,Grocery
22,54121,2133,Established,Grocery
22,51469,2157,Established,Packaged Meat
22,59874,2157,Established,Packaged Meat
22,51418,2157,Established,Packaged Meat
22,51336,2157,Established,Packaged Meat
22,60503,2157,Established,Packaged Meat
22,60555,2157,Established,Packaged Meat
22,60520,2157,Established,Seafood
22,59896,2157,Established,Seafood
22,51363,2157,Established,Seafood
22,51364,2157,Established,Seafood
22,61038,2157,Established,Seafood
22,51529,2157,Established,Seafood
22,51108,2157,Established,Seafood
22,60039,2157,Established,Packaged Meat
22,3398,2187,Established,Grocery
22,12610,2187,Established,Grocery
22,23999,2187,Established,Grocery
22,26146,2187,Established,Grocery
22,32952,2187,Established,Grocery
22,63440,2293,Established,Seafood
22,63456,2293,Established,Seafood
22,10460,2293,Established,Grocery
22,8084,2293,Established,Grocery
22,73889,4442,Established,Grocery
22,73864,4442,Established,Grocery
22,73272,4442,Established,Grocery
22,51880,4445,Established,Grocery
22,20818,4477,Established,Grocery
20,3876,1,Established,Natural Products
20,11880,1,Established,Natural Products
20,37920,1,Established,Natural Products
20,629,1,Established,Natural Products
20,43043,1,Established,Natural Products
20,44310,1,Established,Natural Products
20,25010,1,Established,Natural Products
20,15497,1,Established,Natural Products
20,32226,1,Established,Natural Products
20,36316,1,Established,Natural Products
20,33250,1,Established,Natural Products
20,42800,1,Established,Natural Products
20,42964,1,Established,Natural Products
20,44394,1,Established,Natural Products
20,31694,1,Established,Natural Products
20,19652,1,Established,Natural Products
20,27802,1,Established,Natural Products
20,44403,1,Established,Natural Products
20,12668,1,Established,Natural Products
20,12904,1,Established,Natural Products
20,42963,1,Established,Natural Products
20,22656,1,Established,Natural Products
20,44274,1,Established,Natural Products
20,8978,1,Established,Natural Products
20,25641,1,Established,Natural Products
20,5940,1,Established,Natural Products
20,43213,1,Established,Natural Products
20,12580,1,Established,Natural Products
20,19783,1,Established,Natural Products
20,6257,1,Established,Natural Products
20,900,1,Established,Natural Products
20,33285,1,Established,Natural Products
20,25344,1,Established,Natural Products
20,22044,1,Established,Natural Products
20,6559,1,Established,Natural Products
20,23892,1,Established,Natural Products
22,3167,133,Established,Grocery
22,9886,133,Established,Grocery
22,38466,133,Established,Grocery
22,12870,133,Established,Grocery
22,5643,133,Established,Grocery
22,5179,133,Established,Grocery
22,2845,133,Established,Grocery
22,3984,133,Established,Grocery
22,22226,133,Established,Grocery
22,28103,133,Established,Grocery
22,34092,133,Established,Grocery
22,30920,133,Established,Grocery
22,28537,133,Established,Grocery
22,37475,133,Established,Grocery
22,14307,133,Established,Grocery
22,8681,133,Established,Grocery
22,26954,133,Established,Grocery
22,6883,133,Established,Grocery
22,17653,133,Established,Grocery
22,8965,133,Established,Grocery
22,35699,133,Established,Grocery
22,25111,133,Established,Grocery
22,27427,133,Established,Grocery
22,39567,133,Established,Grocery
22,17154,133,Established,Grocery
22,44225,133,Established,Grocery
22,1284,133,Established,Grocery
22,31318,133,Established,Grocery
22,25212,133,Established,Grocery
22,10799,133,Established,Grocery
22,2781,133,Established,Grocery
22,21744,133,Established,Grocery
22,4659,133,Established,Grocery
22,29262,133,Established,Grocery
22,19961,133,Established,Grocery
22,21990,133,Established,Grocery
22,33610,133,Established,Grocery
22,14551,4477,Established,Grocery
22,27134,4477,Established,Grocery
22,5956,4477,Established,Grocery
22,34905,4477,Established,Grocery
22,818,4477,Established,Grocery
22,18022,4477,Established,Grocery
22,16455,4477,Established,Grocery
22,18462,4477,Established,Grocery
22,24052,4477,Established,Grocery
22,17313,4477,Established,Grocery
22,14468,4477,Established,Grocery
22,34122,4477,Established,Grocery
22,2527,4477,Established,Grocery
22,46605,4477,Established,Grocery
22,14644,4477,Established,Grocery
22,27472,4477,Established,Grocery
22,39724,4477,Established,Grocery
22,22507,4477,Established,Grocery
22,11105,4477,Established,Grocery
22,70030,4477,Established,Grocery
22,70086,4477,Established,Grocery
22,23061,4477,Established,Grocery
22,21021,4477,Established,Grocery
22,25201,4477,Established,Grocery
22,5486,4493,Established,Seafood
22,37037,4576,Established,Seafood
22,32648,4579,Established,Packaged Meat
22,35062,4579,Established,Packaged Meat
22,31103,4579,Established,Packaged Meat
22,6556,4579,Established,Packaged Meat
22,2755,4595,Established,Grocery
22,56927,4613,Established,Grocery
22,30500,4622,Established,Grocery
22,27468,4622,Established,Grocery
22,50654,4674,Established,Grocery
22,50751,4674,Established,Grocery
22,12425,4674,Established,Grocery
20,10169,1,Established,Natural Products
20,44622,1,Established,Salads
20,27793,1,Established,Natural Products
20,2283,1,Established,Natural Products
20,14691,1,Established,Natural Products
20,42427,1,Established,Natural Products
20,2256,1,Established,Natural Products
20,13454,1,Established,Natural Products
20,41273,1,Established,Natural Products
20,33929,1,Established,Natural Products
20,41519,1,Established,Natural Products
20,817,1,Established,Natural Products
20,42909,1,Established,Natural Products
20,16667,1,Established,Natural Products
20,13143,1,Established,Natural Products
20,2225,1,Established,Natural Products
20,23265,1,Established,Natural Products
20,35471,1,Established,Natural Products
20,5111,1,Established,Natural Products
20,17975,1,Established,Natural Products
20,28695,1,Established,Natural Products
20,5524,1,Established,Natural Products
20,33898,1,Established,Natural Products
